Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
StackingClassifier,Entrenamiento,0.9354838709677419,0.9629629629629629,0.8777777777777778,0.9528795811518324,0.8977272727272728,0.9430051813471503,0.9186046511627907
StackingClassifier,Prueba,0.8064516129032258,0.8571428571428571,0.7,0.8571428571428571,0.7,0.8571428571428571,0.7
StackingClassifier,Entrenamiento,0.942652329749104,0.9735449735449735,0.8777777777777778,0.9583333333333333,0.9080459770114943,0.9435897435897436,0.9404761904761905
StackingClassifier,Prueba,0.8064516129032258,0.9047619047619048,0.6,0.8636363636363636,0.6666666666666665,0.8260869565217391,0.75
StackingClassifier,Entrenamiento,0.9498207885304659,0.9682539682539683,0.9111111111111111,0.963157894736842,0.9213483146067416,0.9581151832460733,0.9318181818181818
StackingClassifier,Prueba,0.8387096774193549,0.9523809523809523,0.6,0.888888888888889,0.7058823529411764,0.8333333333333334,0.8571428571428571
StackingClassifier,Entrenamiento,0.931899641577061,0.9735449735449735,0.8444444444444444,0.9509043927648578,0.888888888888889,0.9292929292929293,0.9382716049382716
StackingClassifier,Prueba,0.7096774193548387,0.8095238095238095,0.5,0.7906976744186046,0.5263157894736842,0.7727272727272727,0.5555555555555556
StackingClassifier,Entrenamiento,0.9390681003584229,0.9470899470899471,0.9222222222222223,0.9546666666666667,0.9071038251366121,0.9623655913978495,0.8924731182795699
StackingClassifier,Prueba,0.7741935483870968,0.8571428571428571,0.6,0.8372093023255814,0.631578947368421,0.8181818181818182,0.6666666666666666
StackingClassifier,Entrenamiento,0.931899641577061,0.9629629629629629,0.8666666666666667,0.950391644908616,0.8914285714285715,0.9381443298969072,0.9176470588235294
StackingClassifier,Prueba,0.7419354838709677,0.7619047619047619,0.7,0.8,0.6363636363636365,0.8421052631578947,0.5833333333333334
StackingClassifier,Entrenamiento,0.9354838709677419,0.9629629629629629,0.8777777777777778,0.9528795811518324,0.8977272727272728,0.9430051813471503,0.9186046511627907
StackingClassifier,Prueba,0.7419354838709677,0.8095238095238095,0.6,0.8095238095238095,0.6,0.8095238095238095,0.6
StackingClassifier,Entrenamiento,0.967741935483871,0.9841269841269841,0.9333333333333333,0.9763779527559054,0.9491525423728815,0.96875,0.9655172413793104
StackingClassifier,Prueba,0.7419354838709677,0.8095238095238095,0.6,0.8095238095238095,0.6,0.8095238095238095,0.6
StackingClassifier,Entrenamiento,0.9175627240143369,0.9523809523809523,0.8444444444444444,0.9399477806788511,0.8685714285714287,0.9278350515463918,0.8941176470588236
StackingClassifier,Prueba,0.7741935483870968,0.9047619047619048,0.5,0.8444444444444444,0.588235294117647,0.7916666666666666,0.7142857142857143
StackingClassifier,Entrenamiento,0.946236559139785,0.9735449735449735,0.8888888888888888,0.9608355091383811,0.9142857142857143,0.9484536082474226,0.9411764705882353
StackingClassifier,Prueba,0.8387096774193549,0.8571428571428571,0.8,0.8780487804878048,0.761904761904762,0.9,0.7272727272727273
votingClassifier,Entrenamiento,0.9713261648745519,1.0,0.9111111111111111,0.9792746113989638,0.9534883720930233,0.9593908629441624,1.0
votingClassifier,Prueba,0.8387096774193549,0.9047619047619048,0.7,0.8837209302325582,0.7368421052631577,0.8636363636363636,0.7777777777777778
votingClassifier,Entrenamiento,0.974910394265233,0.9947089947089947,0.9333333333333333,0.9817232375979112,0.96,0.9690721649484536,0.9882352941176471
votingClassifier,Prueba,0.8387096774193549,1.0,0.5,0.8936170212765957,0.6666666666666666,0.8076923076923077,1.0
votingClassifier,Entrenamiento,0.96415770609319,0.9894179894179894,0.9111111111111111,0.9739583333333334,0.9425287356321839,0.958974358974359,0.9761904761904762
votingClassifier,Prueba,0.8064516129032258,0.9523809523809523,0.5,0.8695652173913043,0.625,0.8,0.8333333333333334
votingClassifier,Entrenamiento,0.953405017921147,0.9947089947089947,0.8666666666666667,0.9665809768637531,0.9230769230769232,0.94,0.9873417721518988
votingClassifier,Prueba,0.7419354838709677,0.9047619047619048,0.4,0.8260869565217391,0.5,0.76,0.6666666666666666
votingClassifier,Entrenamiento,0.974910394265233,0.9894179894179894,0.9444444444444444,0.9816272965879265,0.96045197740113,0.9739583333333334,0.9770114942528736
votingClassifier,Prueba,0.6451612903225806,0.8571428571428571,0.2,0.7659574468085107,0.26666666666666666,0.6923076923076923,0.4
votingClassifier,Entrenamiento,0.9605734767025089,0.9788359788359788,0.9222222222222223,0.9711286089238844,0.9378531073446328,0.9635416666666666,0.9540229885057471
votingClassifier,Prueba,0.7419354838709677,0.9047619047619048,0.4,0.8260869565217391,0.5,0.76,0.6666666666666666
votingClassifier,Entrenamiento,0.974910394265233,0.9894179894179894,0.9444444444444444,0.9816272965879265,0.96045197740113,0.9739583333333334,0.9770114942528736
votingClassifier,Prueba,0.8064516129032258,0.9047619047619048,0.6,0.8636363636363636,0.6666666666666665,0.8260869565217391,0.75
votingClassifier,Entrenamiento,0.978494623655914,0.9947089947089947,0.9444444444444444,0.9842931937172774,0.9659090909090908,0.9740932642487047,0.9883720930232558
votingClassifier,Prueba,0.7419354838709677,0.9047619047619048,0.4,0.8260869565217391,0.5,0.76,0.6666666666666666
votingClassifier,Entrenamiento,0.96415770609319,0.9894179894179894,0.9111111111111111,0.9739583333333334,0.9425287356321839,0.958974358974359,0.9761904761904762
votingClassifier,Prueba,0.8387096774193549,1.0,0.5,0.8936170212765957,0.6666666666666666,0.8076923076923077,1.0
