Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Entrenamiento,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
StackingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.900709219858156,1.0,0.3333333333333333,0.9448818897637796,0.5,0.8955223880597015,1.0
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.8983451536643026,0.9972222222222222,0.3333333333333333,0.9434954007884362,0.49411764705882355,0.8952618453865336,0.9545454545454546
votingClassifier,Prueba,0.8723404255319149,1.0,0.14285714285714285,0.9302325581395349,0.25,0.8695652173913043,1.0
votingClassifier,Entrenamiento,0.9054373522458629,1.0,0.36507936507936506,0.9473684210526316,0.5348837209302325,0.9,1.0
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.9030732860520094,1.0,0.3492063492063492,0.9461235216819974,0.5176470588235293,0.8977556109725686,1.0
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.9196217494089834,1.0,0.4603174603174603,0.9549071618037135,0.6304347826086957,0.9137055837563451,1.0
votingClassifier,Prueba,0.8085106382978723,0.95,0.0,0.8941176470588236,0.0,0.8444444444444444,0.0
votingClassifier,Entrenamiento,0.9125295508274232,0.9972222222222222,0.42857142857142855,0.9509933774834437,0.5934065934065934,0.9088607594936708,0.9642857142857143
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.9314420803782506,1.0,0.5396825396825397,0.9612817089452603,0.7010309278350516,0.9254498714652957,1.0
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.9101654846335697,1.0,0.3968253968253968,0.949868073878628,0.5681818181818182,0.9045226130653267,1.0
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.9030732860520094,0.9972222222222222,0.36507936507936506,0.9459815546772068,0.5287356321839081,0.899749373433584,0.9583333333333334
votingClassifier,Prueba,0.851063829787234,1.0,0.0,0.9195402298850576,0.0,0.851063829787234,0.0
votingClassifier,Entrenamiento,0.9148936170212766,0.9972222222222222,0.4444444444444444,0.9522546419098142,0.6086956521739131,0.9111675126903553,0.9655172413793104
votingClassifier,Prueba,0.8297872340425532,0.975,0.0,0.9069767441860466,0.0,0.8478260869565217,0.0
AdaBoost,Entrenamiento,0.8841607565011821,0.9805555555555555,0.3333333333333333,0.9350993377483443,0.46153846153846156,0.8936708860759494,0.75
AdaBoost,Prueba,0.8297872340425532,0.925,0.2857142857142857,0.9024390243902439,0.3333333333333333,0.8809523809523809,0.4
AdaBoost,Entrenamiento,0.8817966903073287,0.9916666666666667,0.25396825396825395,0.9345549738219896,0.3902439024390244,0.8836633663366337,0.8421052631578947
AdaBoost,Prueba,0.7446808510638298,0.85,0.14285714285714285,0.85,0.14285714285714285,0.85,0.14285714285714285
AdaBoost,Entrenamiento,0.8699763593380615,0.9777777777777777,0.25396825396825395,0.9275362318840579,0.367816091954023,0.8822055137844611,0.6666666666666666
