Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
StackingClassifier,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
StackingClassifier,Prueba,0.8947368421052632,0.9444444444444444,0.8095238095238095,0.918918918918919,0.8500000000000001,0.8947368421052632,0.8947368421052632
StackingClassifier,Entrenamiento,0.9921875,1.0,0.9790575916230366,0.9938080495356036,0.9894179894179894,0.9876923076923076,1.0
StackingClassifier,Prueba,0.8947368421052632,0.9444444444444444,0.8095238095238095,0.918918918918919,0.8500000000000001,0.8947368421052632,0.8947368421052632
StackingClassifier,Entrenamiento,0.98828125,0.9968847352024922,0.9738219895287958,0.9907120743034056,0.9841269841269842,0.9846153846153847,0.9946524064171123
StackingClassifier,Prueba,0.9298245614035088,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048
StackingClassifier,Entrenamiento,0.99609375,1.0,0.9895287958115183,0.9968944099378882,0.9947368421052631,0.9938080495356038,1.0
StackingClassifier,Prueba,0.9122807017543859,0.9166666666666666,0.9047619047619048,0.9295774647887323,0.8837209302325582,0.9428571428571428,0.8636363636363636
StackingClassifier,Entrenamiento,0.98828125,1.0,0.9685863874345549,0.9907407407407407,0.9840425531914894,0.981651376146789,1.0
StackingClassifier,Prueba,0.8596491228070176,0.9166666666666666,0.7619047619047619,0.8918918918918918,0.8,0.868421052631579,0.8421052631578947
StackingClassifier,Entrenamiento,0.98828125,1.0,0.9685863874345549,0.9907407407407407,0.9840425531914894,0.981651376146789,1.0
StackingClassifier,Prueba,0.8596491228070176,0.8611111111111112,0.8571428571428571,0.8857142857142858,0.8181818181818182,0.9117647058823529,0.782608695652174
StackingClassifier,Entrenamiento,0.99609375,1.0,0.9895287958115183,0.9968944099378882,0.9947368421052631,0.9938080495356038,1.0
StackingClassifier,Prueba,0.9649122807017544,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9523809523809523
StackingClassifier,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
StackingClassifier,Prueba,0.9824561403508771,1.0,0.9523809523809523,0.9863013698630138,0.975609756097561,0.972972972972973,1.0
StackingClassifier,Entrenamiento,0.998046875,1.0,0.9947643979057592,0.9984447900466563,0.9973753280839895,0.9968944099378882,1.0
StackingClassifier,Prueba,0.8596491228070176,0.8888888888888888,0.8095238095238095,0.8888888888888888,0.8095238095238095,0.8888888888888888,0.8095238095238095
StackingClassifier,Entrenamiento,0.998046875,1.0,0.9947643979057592,0.9984447900466563,0.9973753280839895,0.9968944099378882,1.0
StackingClassifier,Prueba,0.8947368421052632,0.9166666666666666,0.8571428571428571,0.9166666666666666,0.8571428571428571,0.9166666666666666,0.8571428571428571
votingClassifier,Entrenamiento,0.9140625,1.0,0.7696335078534031,0.935860058309038,0.8698224852071006,0.8794520547945206,1.0
votingClassifier,Prueba,0.6491228070175439,1.0,0.047619047619047616,0.782608695652174,0.0909090909090909,0.6428571428571429,1.0
votingClassifier,Entrenamiento,0.8984375,1.0,0.7277486910994765,0.9250720461095101,0.8424242424242425,0.8605898123324397,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.91796875,1.0,0.7801047120418848,0.9385964912280702,0.8764705882352941,0.8842975206611571,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.912109375,1.0,0.7643979057591623,0.9344978165938864,0.8664688427299704,0.8770491803278688,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.90625,1.0,0.7486910994764397,0.9304347826086956,0.8562874251497006,0.8699186991869918,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.91796875,1.0,0.7801047120418848,0.9385964912280702,0.8764705882352941,0.8842975206611571,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.916015625,1.0,0.774869109947644,0.9372262773722627,0.8731563421828908,0.8818681318681318,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.900390625,1.0,0.7329842931937173,0.9264069264069265,0.8459214501510574,0.8629032258064516,1.0
votingClassifier,Prueba,0.6491228070175439,1.0,0.047619047619047616,0.782608695652174,0.0909090909090909,0.6428571428571429,1.0
votingClassifier,Entrenamiento,0.912109375,1.0,0.7643979057591623,0.9344978165938864,0.8664688427299704,0.8770491803278688,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
votingClassifier,Entrenamiento,0.916015625,1.0,0.774869109947644,0.9372262773722627,0.8731563421828908,0.8818681318681318,1.0
votingClassifier,Prueba,0.631578947368421,1.0,0.0,0.7741935483870968,0.0,0.631578947368421,0.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9298245614035088,1.0,0.8095238095238095,0.9473684210526316,0.8947368421052632,0.9,1.0
