Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
Heterogeneo,Prueba,0.7954545454545454,0.813953488372093,0.7894736842105263,0.6603773584905661,0.8536585365853657,0.5555555555555556,0.9292035398230089
Bagging,Entrenamiento,0.8421052631578947,0.6,0.9285714285714286,0.6666666666666665,0.896551724137931,0.75,0.8666666666666667
Bagging,Prueba,0.6477272727272727,0.13953488372093023,0.8120300751879699,0.16216216216216217,0.7769784172661871,0.1935483870967742,0.7448275862068966
Bagging,Entrenamiento,0.8947368421052632,0.6,1.0,0.7499999999999999,0.9333333333333333,1.0,0.875
Bagging,Prueba,0.8181818181818182,0.37209302325581395,0.9624060150375939,0.5,0.888888888888889,0.7619047619047619,0.8258064516129032
Bagging,Entrenamiento,0.8947368421052632,0.6,1.0,0.7499999999999999,0.9333333333333333,1.0,0.875
Bagging,Prueba,0.7784090909090909,0.27906976744186046,0.9398496240601504,0.380952380952381,0.8650519031141869,0.6,0.8012820512820513
Bagging,Entrenamiento,0.7894736842105263,0.2,1.0,0.33333333333333337,0.8750000000000001,1.0,0.7777777777777778
Bagging,Prueba,0.7727272727272727,0.09302325581395349,0.9924812030075187,0.16666666666666666,0.8684210526315789,0.8,0.7719298245614035
Bagging,Entrenamiento,0.8947368421052632,0.8,0.9285714285714286,0.8000000000000002,0.9285714285714286,0.8,0.9285714285714286
Bagging,Prueba,0.7784090909090909,0.4418604651162791,0.8872180451127819,0.49350649350649345,0.8581818181818182,0.5588235294117647,0.8309859154929577
Bagging,Entrenamiento,0.8421052631578947,0.8,0.8571428571428571,0.7272727272727272,0.888888888888889,0.6666666666666666,0.9230769230769231
Bagging,Prueba,0.7386363636363636,0.5116279069767442,0.8120300751879699,0.4888888888888889,0.8244274809160306,0.46808510638297873,0.8372093023255814
Bagging,Entrenamiento,0.8421052631578947,0.4,1.0,0.5714285714285715,0.9032258064516129,1.0,0.8235294117647058
Bagging,Prueba,0.7784090909090909,0.2558139534883721,0.9473684210526315,0.36065573770491804,0.865979381443299,0.6111111111111112,0.7974683544303798
Bagging,Entrenamiento,0.8947368421052632,0.6,1.0,0.7499999999999999,0.9333333333333333,1.0,0.875
Bagging,Prueba,0.8068181818181818,0.5581395348837209,0.8872180451127819,0.5853658536585366,0.874074074074074,0.6153846153846154,0.8613138686131386
Bagging,Entrenamiento,0.8947368421052632,0.6,1.0,0.7499999999999999,0.9333333333333333,1.0,0.875
Bagging,Prueba,0.7840909090909091,0.4186046511627907,0.9022556390977443,0.4864864864864865,0.8633093525179857,0.5806451612903226,0.8275862068965517
Bagging,Entrenamiento,0.7894736842105263,0.2,1.0,0.33333333333333337,0.8750000000000001,1.0,0.7777777777777778
Bagging,Prueba,0.7272727272727273,0.09302325581395349,0.9323308270676691,0.14285714285714285,0.8378378378378378,0.3076923076923077,0.7607361963190185
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.6875,0.7906976744186046,0.6541353383458647,0.5528455284552846,0.759825327510917,0.425,0.90625
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8636363636363636,0.5116279069767442,0.9774436090225563,0.6470588235294118,0.9154929577464788,0.88,0.8609271523178808
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.7329545454545454,0.5581395348837209,0.7894736842105263,0.5052631578947369,0.8171206225680934,0.46153846153846156,0.8467741935483871
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.7897727272727273,0.8372093023255814,0.7744360902255639,0.6605504587155963,0.8477366255144033,0.5454545454545454,0.9363636363636364
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8806818181818182,0.5581395348837209,0.9849624060150376,0.6956521739130436,0.9257950530035335,0.9230769230769231,0.8733333333333333
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8465909090909091,0.5813953488372093,0.9323308270676691,0.6493506493506493,0.9018181818181819,0.7352941176470589,0.8732394366197183
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8352272727272727,0.7441860465116279,0.8646616541353384,0.6881720430107526,0.888030888030888,0.64,0.9126984126984127
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.7556818181818182,0.6511627906976745,0.7894736842105263,0.5656565656565656,0.8300395256916996,0.5,0.875
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8238636363636364,0.6976744186046512,0.8646616541353384,0.6593406593406593,0.8812260536398469,0.625,0.8984375
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8181818181818182,0.7441860465116279,0.8421052631578947,0.6666666666666666,0.8749999999999999,0.6037735849056604,0.9105691056910569
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.8238636363636364,0.627906976744186,0.8872180451127819,0.6352941176470588,0.8838951310861424,0.6428571428571429,0.8805970149253731
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.875,0.4883720930232558,1.0,0.65625,0.9236111111111112,1.0,0.8580645161290322
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
