Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8,0.4,0.9333333333333333,0.5,0.8749999999999999,0.6666666666666666,0.8235294117647058
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.75,0.8,0.7333333333333333,0.6153846153846154,0.8148148148148148,0.5,0.9166666666666666
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.95,0.8,1.0,0.888888888888889,0.967741935483871,1.0,0.9375
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.95,1.0,0.9333333333333333,0.9090909090909091,0.9655172413793104,0.8333333333333334,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.85,0.6,0.9333333333333333,0.6666666666666665,0.9032258064516129,0.75,0.875
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.85,0.6,0.9333333333333333,0.6666666666666665,0.9032258064516129,0.75,0.875
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9,0.8,0.9333333333333333,0.8000000000000002,0.9333333333333333,0.8,0.9333333333333333
