Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
Bagging,Prueba,0.7741935483870968,0.9130434782608695,0.375,0.8571428571428572,0.4615384615384615,0.8076923076923077,0.6
Bagging,Entrenamiento,0.84,0.9653465346534653,0.4931506849315068,0.8986175115207373,0.6206896551724138,0.8405172413793104,0.8372093023255814
Bagging,Prueba,0.7419354838709677,0.8695652173913043,0.375,0.8333333333333333,0.42857142857142855,0.8,0.5
Bagging,Entrenamiento,0.8581818181818182,0.9356435643564357,0.6438356164383562,0.906474820143885,0.7067669172932332,0.8790697674418605,0.7833333333333333
Bagging,Prueba,0.8064516129032258,0.9565217391304348,0.375,0.8800000000000001,0.5,0.8148148148148148,0.75
Bagging,Entrenamiento,0.84,0.9455445544554455,0.547945205479452,0.8967136150234742,0.6451612903225806,0.8526785714285714,0.7843137254901961
Bagging,Prueba,0.6451612903225806,0.782608695652174,0.25,0.7659574468085107,0.26666666666666666,0.75,0.2857142857142857
Bagging,Entrenamiento,0.850909090909091,0.9554455445544554,0.5616438356164384,0.9039812646370023,0.6666666666666667,0.8577777777777778,0.82
Bagging,Prueba,0.7741935483870968,0.9130434782608695,0.375,0.8571428571428572,0.4615384615384615,0.8076923076923077,0.6
Bagging,Entrenamiento,0.850909090909091,0.9455445544554455,0.589041095890411,0.9030732860520095,0.6771653543307086,0.8642533936651584,0.7962962962962963
Bagging,Prueba,0.8387096774193549,1.0,0.375,0.9019607843137255,0.5454545454545454,0.8214285714285714,1.0
AdaBoost,Entrenamiento,0.8363636363636363,0.9554455445544554,0.5068493150684932,0.8955916473317865,0.6218487394957983,0.8427947598253275,0.8043478260869565
AdaBoost,Prueba,0.6129032258064516,0.782608695652174,0.125,0.7499999999999999,0.14285714285714288,0.72,0.16666666666666666
AdaBoost,Entrenamiento,0.8072727272727273,0.9455445544554455,0.4246575342465753,0.87816091954023,0.5391304347826087,0.8197424892703863,0.7380952380952381
AdaBoost,Prueba,0.7419354838709677,0.8695652173913043,0.375,0.8333333333333333,0.42857142857142855,0.8,0.5
AdaBoost,Entrenamiento,0.8109090909090909,0.9554455445544554,0.410958904109589,0.8812785388127854,0.5357142857142857,0.8177966101694916,0.7692307692307693
AdaBoost,Prueba,0.7419354838709677,0.9130434782608695,0.25,0.84,0.3333333333333333,0.7777777777777778,0.5
AdaBoost,Entrenamiento,0.8218181818181818,0.9653465346534653,0.4246575342465753,0.8883826879271071,0.5585585585585585,0.8227848101265823,0.8157894736842105
AdaBoost,Prueba,0.6774193548387096,0.8260869565217391,0.25,0.7916666666666667,0.28571428571428575,0.76,0.3333333333333333
AdaBoost,Entrenamiento,0.8036363636363636,0.9504950495049505,0.3972602739726027,0.8767123287671232,0.5178571428571428,0.8135593220338984,0.7435897435897436
AdaBoost,Prueba,0.8064516129032258,0.9130434782608695,0.5,0.8749999999999999,0.5714285714285715,0.84,0.6666666666666666
AdaBoost,Entrenamiento,0.8072727272727273,0.9554455445544554,0.3972602739726027,0.8792710706150341,0.5225225225225225,0.8143459915611815,0.7631578947368421
AdaBoost,Prueba,0.7741935483870968,0.9130434782608695,0.375,0.8571428571428572,0.4615384615384615,0.8076923076923077,0.6
AdaBoost,Entrenamiento,0.8181818181818182,0.9554455445544554,0.4383561643835616,0.8853211009174311,0.5614035087719298,0.8247863247863247,0.7804878048780488
AdaBoost,Prueba,0.7096774193548387,0.9130434782608695,0.125,0.8235294117647057,0.18181818181818182,0.75,0.3333333333333333
AdaBoost,Entrenamiento,0.8254545454545454,0.9603960396039604,0.4520547945205479,0.8899082568807338,0.5789473684210527,0.8290598290598291,0.8048780487804879
AdaBoost,Prueba,0.6451612903225806,0.8260869565217391,0.125,0.7755102040816326,0.15384615384615385,0.7307692307692307,0.2
AdaBoost,Entrenamiento,0.8072727272727273,0.9504950495049505,0.410958904109589,0.8787185354691076,0.5309734513274337,0.8170212765957446,0.75
