Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.65,0.8,0.2,0.7741935483870969,0.22222222222222224,0.75,0.25
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8,0.8,0.8,0.8571428571428571,0.6666666666666666,0.9230769230769231,0.5714285714285714
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.6,0.8,0.0,0.7500000000000001,0.0,0.7058823529411765,0.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8,0.8666666666666667,0.6,0.8666666666666667,0.6,0.8666666666666667,0.6
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8,0.8666666666666667,0.6,0.8666666666666667,0.6,0.8666666666666667,0.6
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.8,0.8666666666666667,0.6,0.8666666666666667,0.6,0.8666666666666667,0.6
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.75,0.8666666666666667,0.4,0.8387096774193549,0.4444444444444445,0.8125,0.5
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.85,0.9333333333333333,0.6,0.9032258064516129,0.6666666666666665,0.875,0.75
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.85,1.0,0.4,0.9090909090909091,0.5714285714285715,0.8333333333333334,1.0
RandomForest,Entrenamiento,0.9438202247191011,1.0,0.7619047619047619,0.9645390070921985,0.8648648648648648,0.9315068493150684,1.0
RandomForest,Prueba,0.85,1.0,0.4,0.9090909090909091,0.5714285714285715,0.8333333333333334,1.0
RandomForest,Entrenamiento,0.9719101123595506,1.0,0.8809523809523809,0.9819494584837545,0.9367088607594937,0.9645390070921985,1.0
RandomForest,Prueba,0.8,1.0,0.2,0.8823529411764706,0.33333333333333337,0.7894736842105263,1.0
RandomForest,Entrenamiento,0.949438202247191,1.0,0.7857142857142857,0.9679715302491103,0.88,0.9379310344827586,1.0
RandomForest,Prueba,0.8,1.0,0.2,0.8823529411764706,0.33333333333333337,0.7894736842105263,1.0
RandomForest,Entrenamiento,0.949438202247191,1.0,0.7857142857142857,0.9679715302491103,0.88,0.9379310344827586,1.0
RandomForest,Prueba,0.8,1.0,0.2,0.8823529411764706,0.33333333333333337,0.7894736842105263,1.0
RandomForest,Entrenamiento,0.9550561797752809,1.0,0.8095238095238095,0.9714285714285714,0.8947368421052632,0.9444444444444444,1.0
RandomForest,Prueba,0.85,1.0,0.4,0.9090909090909091,0.5714285714285715,0.8333333333333334,1.0
RandomForest,Entrenamiento,0.9382022471910112,1.0,0.7380952380952381,0.9611307420494699,0.8493150684931507,0.9251700680272109,1.0
RandomForest,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
RandomForest,Entrenamiento,0.9438202247191011,1.0,0.7619047619047619,0.9645390070921985,0.8648648648648648,0.9315068493150684,1.0
RandomForest,Prueba,0.8,1.0,0.2,0.8823529411764706,0.33333333333333337,0.7894736842105263,1.0
RandomForest,Entrenamiento,0.949438202247191,1.0,0.7857142857142857,0.9679715302491103,0.88,0.9379310344827586,1.0
RandomForest,Prueba,0.8,1.0,0.2,0.8823529411764706,0.33333333333333337,0.7894736842105263,1.0
RandomForest,Entrenamiento,0.949438202247191,1.0,0.7857142857142857,0.9679715302491103,0.88,0.9379310344827586,1.0
RandomForest,Prueba,0.85,1.0,0.4,0.9090909090909091,0.5714285714285715,0.8333333333333334,1.0
RandomForest,Entrenamiento,0.949438202247191,1.0,0.7857142857142857,0.9679715302491103,0.88,0.9379310344827586,1.0
RandomForest,Prueba,0.7,0.9333333333333333,0.0,0.8235294117647058,0.0,0.7368421052631579,0.0
